Row,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72
BD,129.8852,129.8852,129.8852,129.8852,130.8851,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,134.8521,162.50949999999997,111.5695,133.9712,138.8243,112.45419999999999,129.8852,129.8852,129.8852,129.8852,129.8852,129.5863,129.8852,130.255,149.35930000000002,133.754,125.9981,143.884,107.2497,129.8852,129.8852,129.9992,129.8852,129.8852,130.1841,130.1841,129.8852,134.61790000000002,160.7485,112.346,133.87879999999998,138.13410000000002,112.09519999999999,129.8852,129.9992,129.9992,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,130.1841,130.5431,130.5431,130.0701,129.8852,129.8852,129.8852,129.8852,129.8852,115.8029,76.1181,88.36819999999999,79.2596
BE,129.8852,130.2873,129.8852,129.8852,130.5862,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,135.4499,176.237,142.8733,100.857,146.92219999999998,112.8671,129.8852,129.8852,129.8852,129.8852,129.8852,129.5863,129.8852,130.255,156.85939999999997,160.72689999999997,106.68399999999998,147.4168,108.1464,129.9992,130.2873,129.8852,129.8852,129.8852,130.1841,130.1841,130.1841,134.68880000000001,172.2482,141.3681,100.156,147.2812,112.09519999999999,129.8852,129.9992,129.9992,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,130.5431,130.5431,130.0701,129.8852,129.8852,129.8852,129.8852,129.8852,112.0421,80.5261,62.8035,80.825
BF,129.8852,130.1841,129.8852,129.8852,130.17329999999998,130.17329999999998,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,121.9253,117.97479999999999,121.0346,105.35489999999999,105.9419,117.25179999999999,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,130.0701,112.3587,126.75209999999998,97.4589,119.13799999999998,98.8154,129.9992,129.9992,129.8852,129.8852,129.8852,130.1841,130.1841,130.1841,122.94680000000001,118.0457,121.5785,104.8496,104.1871,117.241,129.8852,129.9992,129.9992,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,130.0701,130.0701,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,118.68059999999998,82.45870000000001,100.9101,84.02409999999999
BG,129.9992,129.9992,129.8852,129.8852,130.4722,129.9992,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.5863,129.9992,129.9992,129.9992,130.1132,129.9992,129.8852,129.8852,130.0701,129.8852,129.8852,129.8852,129.8852,129.8852,129.9992,130.2981,130.2981,130.2981,129.7712,130.1841,130.1841,129.7712,129.8852,129.8852,130.1841,130.1841,130.1841,130.1841,129.896,129.896,129.896,129.5971,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,130.1841,130.4722
BH,130.1132,130.1132,129.8852,129.8852,129.8852,130.124,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.9992,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,130.2442,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,130.1841,130.1841,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852
BI,129.9992,129.9992,129.8852,129.8852,129.8852,130.2981,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.9992,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852
BJ,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.9992,130.2981,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852
BK,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,130.1841,129.9992,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,130.1841,130.1841,130.1841,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,130.1841,130.2981,129.8852,129.8852,129.8852,130.1841,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852
BL,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,120.0127,124.1694,130.14100000000002,130.02700000000002,126.61439999999999,115.9269,129.9561,129.8852,130.17329999999998,119.84479999999999,124.0554,130.17329999999998,130.1841,129.8852,129.8852,129.8852,129.8852,129.8852,130.1841,129.8852,127.8423,104.4277,102.4731,102.3732,100.5641,107.3486,129.9561,130.1841,130.1841,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852
BM,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.7712,129.7712,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,115.5042,172.36430000000001,135.30759999999998,123.57220000000001,126.7773,125.6321,176.04969999999997,120.48549999999999,118.5647,114.4397,171.13639999999998,147.7316,115.8151,127.42939999999999,129.8852,129.8852,129.7003,129.8852,130.1841,130.1841,116.70499999999998,103.2392,125.55659999999999,127.19279999999999,112.12180000000001,63.41919999999999,85.34309999999999,102.1373,123.9306,130.1841,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,120.0808
BN,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,120.58939999999998,135.4811,185.1151,188.5186,133.27629999999996,130.2976,110.3104,142.87609999999998,181.41920000000002,196.7412,154.1626,185.3062,191.31799999999998,194.1436,186.4525,107.8885,115.77769999999998,129.7712,129.8852,129.8852,128.2552,105.35379999999999,112.5654,126.3778,126.954,127.2529,108.4966,113.3605,125.2361,126.12199999999999,107.4979,110.6704,130.0701,129.7712,130.0701,129.8852,129.8852,130.1841,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,129.8852,128.2677
BO,134.908,133.3319,135.3748,131.9622,133.84799999999998,132.805,135.6198,135.7338,130.67419999999998,134.5598,132.91899999999998,134.66299999999998,131.9622,134.6199,131.8051,135.14679999999998,134.84789999999998,129.9624,134.5598,133.61999999999998,135.723,111.8802,183.4126,200.083,202.07200000000003,201.7839,164.69660000000002,170.6338,173.3777,88.0088,187.97320000000002,200.0722,198.77339999999998,200.4743,200.5344,195.81679999999997,199.1863,196.52859999999998,160.10190000000003,109.3887,133.43509999999998,123.33460000000001,107.83959999999999,129.2835,126.50719999999998,131.3927,128.6488,131.7517,129.094,130.1047,129.2789,130.49599999999998,130.68089999999998,119.9084,106.49269999999999,129.659,135.14679999999998,131.4461,133.6308,132.2889,135.3209,135.4349,130.0225,133.73399999999998,133.1039,135.14679999999998,131.5493,133.8588,132.10399999999998,135.0436,135.33169999999998,130.8052
BP,115.8215,145.7153,143.9623,109.1965,139.9223,124.6833,144.3213,143.4354,110.0914,116.5333,146.2915,143.25050000000002,108.7235,140.1395,124.32430000000001,143.85909999999998,143.48930000000001,111.515,114.33779999999999,147.71509999999998,144.0332,107.66969999999999,140.08729999999997,125.4461,144.682,143.78529999999998,109.9513,88.0092,124.1366,112.4169,108.2198,141.212,125.6032,144.4863,143.60039999999998,111.4951,116.9864,147.3101,142.1984,107.18589999999999,139.8622,122.4447,141.8286,142.9533,109.4675,113.3288,144.7386,141.0675,108.0565,139.1844,123.4786,143.34459999999999,142.7576,108.8805,114.26859999999999,146.41629999999998,143.32139999999998,107.7837,138.67739999999998,124.78649999999999,143.6526,143.6634,110.3194,115.7075,146.0635,143.2783,108.7836,138.63429999999997,123.79740000000001,143.4246,143.59869999999998,109.4936
BQ,112.26259999999999,130.9017,129.7375,100.37780000000001,144.1131,116.0863,127.62819999999999,128.1012,116.7981,113.14849999999998,131.4348,130.6557,101.07879999999999,145.227,115.6025,126.22619999999999,127.884,117.5808,113.1593,130.66289999999998,130.2428,100.43169999999999,145.113,115.78739999999999,127.81309999999999,128.112,116.69489999999999,112.6755,129.96189999999999,130.1396,101.6766,145.81400000000002,115.0864,125.9874,127.87320000000001,116.0432,112.6324,131.5596,129.9547,100.6767,145.81400000000002,115.6025,126.2755,127.36789999999999,117.27109999999999,113.44739999999999,131.4887,129.55259999999998,100.8616,146.4118,116.31429999999999,127.2045,127.17219999999999,117.09700000000001,113.14849999999998,129.891,129.0257,100.44869999999999,143.4013,115.3144,125.9766,126.8841,117.15709999999999,112.15939999999999,130.96179999999998,128.95479999999998,100.89389999999999,146.45489999999998,114.9015,128.2044,128.92239999999998,117.1185
BR,92.4387,120.5697,104.539,114.2714,112.56329999999998,99.76119999999999,107.0396,96.1206,127.57699999999998,90.2217,120.62979999999999,105.0012,114.39620000000001,113.13949999999998,99.4731,106.5065,96.2454,126.70190000000001,91.1615,120.9117,104.5282,113.97250000000001,112.67729999999999,100.4191,107.86539999999998,97.6043,126.876,91.27550000000001,120.2708,105.88709999999999,114.48859999999999,112.9654,100.3159,107.6805,96.60439999999998,127.0609,89.86269999999999,120.97179999999999,105.599,114.97240000000001,113.0255,100.3159,107.4525,97.1313,126.81590000000001,90.46049999999998,120.21069999999999,105.3001,114.6134,113.25349999999999,100.832,108.19659999999999,97.49029999999999,127.1148,90.7486,120.74379999999998,105.01199999999999,113.67360000000001,112.5525,100.71799999999999,106.68059999999998,95.3487,127.04390000000001,91.1615,120.92869999999999,102.90899999999999,114.4393,113.25349999999999,100.3159,106.5127,97.2345,125.93619999999999
BS,118.034,141.2166,138.8488,109.7404,138.5589,124.6788,138.68089999999998,142.9085,109.64620000000001,117.14809999999999,140.81449999999998,138.21869999999998,110.0501,139.66199999999998,124.26589999999999,138.2618,143.32139999999998,108.4722,117.33299999999998,141.70039999999997,137.7457,109.7512,139.96089999999998,123.967,139.14770000000001,142.50639999999999,109.24409999999999,118.8059,141.0425,138.8165,109.7512,138.602,123.266,138.1586,142.8053,108.24419999999999,117.92,140.33069999999998,138.6208,109.4523,138.0751,122.9671,138.8057,142.3924,109.7171,118.6749,142.9283,139.3927,109.9253,138.9502,123.85300000000001,137.73489999999998,142.68050000000002,109.7171,117.03409999999998,141.92839999999998,138.8057,109.5663,138.62980000000002,123.021,138.8057,142.6913,109.60310000000001,116.5503,140.5264,137.5886,109.8544,139.1567,122.9564,136.10950000000003,141.3324,109.9666
BT,70.02269999999999,92.3427,84.3453,64.2037,86.13510000000001,81.0647,84.1712,83.9324,69.696,69.56049999999999,91.5277,83.3947,64.9756,85.8039,81.43449999999999,83.6874,84.1604,69.5219,70.14750000000001,92.0654,84.05720000000001,64.32849999999999,85.90710000000001,79.5487,84.3345,83.7475,69.696,70.7345,92.1147,83.7475,64.3886,86.8469,82.18939999999999,84.6442,84.8183,69.9348,70.4356,92.6416,84.3453,65.2036,86.3308,82.02149999999999,83.6936,83.70439999999999,70.10889999999999,70.13669999999999,92.1147,83.7367,65.2144,86.32,81.43449999999999,84.2744,83.86149999999999,69.223,70.5604,92.3643,84.2744,64.5026,85.8039,80.4777,82.8616,83.33460000000001,69.46799999999999,69.2077,91.2997,83.3947,63.80159999999999,85.90710000000001,80.21739999999998,84.5949,83.9324,70.61420000000001
BU,15.616100000000001,14.502199999999998,14.502199999999998,14.6162,14.1432,14.6162,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.6162,14.502199999999998,14.6162,14.6162,14.6162,14.0292,14.0292,14.6162,14.0292,14.0292,14.0292,14.0292,14.0292,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.442100000000002,14.04,14.214100000000002,14.214100000000002,14.214100000000002,14.214100000000002,14.801100000000002,14.214100000000002,14.214100000000002,14.513000000000002,14.214100000000002,14.687100000000001,14.100100000000001,14.100100000000001,14.214100000000002,14.7302,14.1432
BV,15.5021,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998
Row,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72
AA,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998
AB,15.5021,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998,14.502199999999998
AC,85.0197,83.895,83.895,83.895,83.895,83.895,83.7209,83.83489999999999,83.83489999999999,83.83489999999999,83.83489999999999,83.7209,83.422,83.83489999999999,83.83489999999999,83.83489999999999,83.83489999999999,83.83489999999999,83.83489999999999,83.83489999999999,83.83489999999999,83.83489999999999,83.7209,83.895,83.895,83.7209,83.83489999999999,83.83489999999999,83.83489999999999,83.83489999999999,83.83489999999999,83.83489999999999,83.83489999999999,83.83489999999999,83.83489999999999,84.1338,84.1338,83.895,83.895,83.895,83.895,83.895,83.895,83.895,83.895,83.895,83.895,83.83489999999999,83.83489999999999,83.83489999999999,83.83489999999999,83.83489999999999,83.895,83.895,84.1338,83.83489999999999,83.83489999999999,83.83489999999999,83.83489999999999,83.83489999999999,83.83489999999999,83.83489999999999,83.83489999999999,83.83489999999999,83.83489999999999,83.83489999999999,83.83489999999999,83.83489999999999,83.83489999999999,84.00899999999999,83.895,83.895
